0.000000,1.414214
0.000012,1.414201
0.000025,1.414189
0.000037,1.414177
0.000049,1.414164
0.000062,1.414152
0.000074,1.414140
0.000086,1.414127
0.000099,1.414115
0.000111,1.414102
0.000123,1.414090
0.000136,1.414078
0.000148,1.414065
0.000160,1.414053
0.000173,1.414041
0.000185,1.414028
0.000197,1.414016
0.000210,1.414004
0.000222,1.413991
0.000234,1.413979
0.000247,1.413967
0.000259,1.413954
0.000271,1.413942
0.000284,1.413930
0.000296,1.413917
0.000308,1.413905
0.000321,1.413893
0.000333,1.413880
0.000345,1.413868
0.000358,1.413856
0.000370,1.413843
0.000382,1.413831
0.000395,1.413819
0.000407,1.413806
0.000419,1.413794
0.000432,1.413781
0.000444,1.413769
0.000456,1.413757
0.000469,1.413744
0.000481,1.413732
0.000493,1.413720
0.000506,1.413707
0.000518,1.413695
0.000530,1.413683
0.000543,1.413670
0.000555,1.413658
0.000567,1.413646
0.000580,1.413633
0.000592,1.413621
0.000604,1.413609
0.000617,1.413596
0.000629,1.413584
0.000641,1.413572
0.000654,1.413559
0.000666,1.413547
0.000678,1.413534
0.000691,1.413522
0.000703,1.413510
0.000715,1.413497
0.000728,1.413485
0.000740,1.413473
0.000752,1.413460
0.000765,1.413448
0.000777,1.413436
0.000789,1.413423
0.000802,1.413411
0.000814,1.413399
0.000826,1.413386
0.000839,1.413374
0.000851,1.413361
0.000863,1.413349
0.000876,1.413337
0.000888,1.413324
0.000900,1.413312
0.000913,1.413300
0.000925,1.413287
0.000937,1.413275
0.000950,1.413263
0.000962,1.413250
0.000974,1.413238
0.000987,1.413226
0.000999,1.413213
0.001011,1.413201
0.001024,1.413188
0.001036,1.413176
0.001048,1.413164
0.001061,1.413151
0.001073,1.413139
0.001085,1.413127
0.001098,1.413114
0.001110,1.413102
0.001122,1.413090
0.001135,1.413077
0.001147,1.413065
0.001159,1.413052
0.001171,1.413040
0.001184,1.413028
0.001196,1.413015
0.001208,1.413003
0.001221,1.412991
0.001233,1.412978
0.001245,1.412966
0.001258,1.412954
0.001270,1.412941
0.001282,1.412929
0.001295,1.412917
0.001307,1.412904
0.001319,1.412892
0.001332,1.412879
0.001344,1.412867
0.001356,1.412855
0.001369,1.412842
0.001381,1.412830
0.001393,1.412818
0.001406,1.412805
0.001418,1.412793
0.001430,1.412780
0.001442,1.412768
0.001455,1.412756
0.001467,1.412743
0.001479,1.412731
0.001492,1.412719
0.001504,1.412706
0.001516,1.412694
0.001529,1.412682
0.001541,1.412669
