1.000000,0.000001
1.000000,0.000095
1.000000,0.000401
1.000000,0.000479
1.000000,0.000487
1.000000,0.000537
1.000000,0.000649
1.000000,0.000716
1.000000,0.000726
1.000000,0.000790
0.999999,0.001026
0.999999,0.001056
0.999999,0.001355
0.999999,0.001455
0.999999,0.001576
0.999999,0.001593
0.999998,0.002030
0.999998,0.002118
0.999997,0.002417
0.999997,0.002438
0.999997,0.002508
0.999997,0.002549
0.999997,0.002627
0.999996,0.002696
0.999996,0.002704
0.999996,0.002716
0.999996,0.002758
0.999996,0.002886
0.999996,0.002927
0.999995,0.003236
0.999995,0.003264
0.999995,0.003313
0.999994,0.003418
0.999994,0.003462
0.999994,0.003478
0.999994,0.003559
0.999993,0.003629
0.999993,0.003659
0.999993,0.003845
0.999992,0.003889
0.999992,0.003909
0.999992,0.003939
0.999992,0.003983
0.999992,0.004045
0.999992,0.004123
0.999991,0.004161
0.999991,0.004299
0.999991,0.004300
0.999990,0.004403
0.999990,0.004490
0.999990,0.004543
0.999989,0.004609
0.999989,0.004651
0.999989,0.004732
0.999989,0.004757
0.999988,0.004830
0.999988,0.004841
0.999988,0.004846
0.999988,0.004894
0.999988,0.004950
0.999988,0.004957
0.999986,0.005285
0.999985,0.005428
0.999985,0.005501
0.999985,0.005508
0.999985,0.005517
0.999984,0.005690
0.999984,0.005704
0.999983,0.005834
0.999983,0.005890
0.999983,0.005902
0.999982,0.005930
0.999981,0.006124
0.999981,0.006224
0.999980,0.006360
0.999979,0.006405
0.999979,0.006475
0.999979,0.006506
0.999979,0.006516
0.999978,0.006573
0.999978,0.006668
0.999978,0.006682
0.999978,0.006704
0.999977,0.006810
0.999976,0.006886
0.999976,0.006925
0.999976,0.006955
0.999975,0.007012
0.999975,0.007079
0.999974,0.007152
0.999974,0.007160
0.999974,0.007176
0.999974,0.007180
0.999973,0.007407
0.999972,0.007459
0.999972,0.007464
0.999972,0.007548
0.999971,0.007597
0.999970,0.007752
0.999970,0.007770
0.999969,0.007840
0.999969,0.007864
0.999969,0.007928
0.999968,0.007994
0.999968,0.008029
0.999968,0.008057
0.999966,0.008192
0.999966,0.008305
0.999965,0.008342
0.999965,0.008360
0.999965,0.008363
0.999965,0.008410
0.999964,0.008525
0.999963,0.008646
0.999962,0.008761
0.999961,0.008882
0.999959,0.009053
0.999957,0.009256
0.999957,0.009288
0.999956,0.009362
0.999956,0.009413
0.999955,0.009519
0.999955,0.009523
0.999953,0.009669
0.999953,0.009707
0.999952,0.009796
0.999952,0.009845
0.999951,0.009892
0.999951,0.009922
0.999950,0.009958
0.999950,0.010036
0.999949,0.010079
0.999949,0.010126
0.999949,0.010132
0.999947,0.010288
0.999947,0.010306
0.999945,0.010524
0.999944,0.010616
0.999944,0.010619
0.999942,0.010791
0.999941,0.010852
0.999939,0.011068
0.999938,0.011109
0.999938,0.011119
0.999938,0.011120
0.999938,0.011153
0.999937,0.011267
0.999936,0.011311
0.999936,0.011338
0.999936,0.011349
0.999935,0.011392
0.999935,0.011401
0.999934,0.011449
0.999932,0.011664
0.999931,0.011710
0.999929,0.011947
0.999927,0.012054
0.999927,0.012063
0.999925,0.012225
0.999925,0.012255
0.999924,0.012336
0.999923,0.012406
0.999922,0.012458
0.999922,0.012526
0.999920,0.012680
0.999919,0.012724
0.999918,0.012780
0.999917,0.012890
0.999916,0.012940
0.999916,0.012952
0.999915,0.013046
0.999914,0.013101
0.999914,0.013145
0.999913,0.013201
0.999912,0.013246
0.999912,0.013260
0.999912,0.013292
0.999912,0.013300
0.999912,0.013301
0.999911,0.013315
0.999911,0.013360
0.999910,0.013383
0.999908,0.013542
0.999907,0.013667
0.999905,0.013752
0.999905,0.013789
0.999903,0.013898
0.999902,0.014015
0.999900,0.014132
0.999900,0.014169
0.999900,0.014177
0.999898,0.014251
0.999898,0.014285
0.999895,0.014508
0.999893,0.014619
0.999891,0.014776
0.999891,0.014780
0.999891,0.014783
0.999891,0.014790
0.999886,0.015089
0.999885,0.015165
0.999883,0.015277
0.999883,0.015308
0.999881,0.015437
0.999879,0.015574
0.999878,0.015611
0.999877,0.015708
0.999876,0.015762
0.999875,0.015795
0.999875,0.015797
0.999875,0.015835
0.999874,0.015864
0.999874,0.015904
0.999870,0.016100
0.999870,0.016120
0.999870,0.016131
0.999870,0.016145
0.999868,0.016219
0.999866,0.016372
0.999864,0.016510
0.999860,0.016719
0.999859,0.016771
0.999858,0.016823
0.999857,0.016901
0.999856,0.016960
0.999855,0.017010
0.999855,0.017057
0.999854,0.017091
0.999854,0.017100
0.999853,0.017140
0.999851,0.017278
0.999848,0.017432
0.999847,0.017480
0.999847,0.017484
0.999844,0.017641
0.999843,0.017697
0.999841,0.017804
0.999841,0.017847
0.999840,0.017906
0.999840,0.017913
0.999839,0.017918
0.999836,0.018129
0.999834,0.018223
0.999832,0.018313
0.999832,0.018330
0.999832,0.018334
0.999831,0.018392
0.999831,0.018406
0.999828,0.018553
0.999828,0.018565
0.999827,0.018618
0.999826,0.018663
0.999825,0.018700
0.999825,0.018729
0.999824,0.018736
0.999824,0.018761
0.999821,0.018910
0.999821,0.018918
0.999820,0.018956
0.999820,0.018982
0.999819,0.019004
0.999815,0.019244
0.999814,0.019285
0.999811,0.019465
0.999805,0.019744
0.999803,0.019824
0.999802,0.019899
0.999799,0.020053
0.999795,0.020225
0.999793,0.020347
0.999790,0.020477
0.999789,0.020528
0.999789,0.020531
0.999787,0.020617
0.999786,0.020695
0.999786,0.020705
0.999780,0.020993
0.999779,0.021032
0.999778,0.021058
0.999774,0.021236
0.999774,0.021269
0.999773,0.021318
0.999771,0.021408
0.999771,0.021417
0.999768,0.021562
0.999767,0.021597
0.999765,0.021668
0.999765,0.021685
0.999763,0.021773
0.999761,0.021856
0.999759,0.021942
0.999759,0.021955
0.999758,0.021988
0.999758,0.022001
0.999757,0.022057
0.999756,0.022083
0.999756,0.022110
0.999754,0.022184
0.999754,0.022192
0.999753,0.022247
0.999752,0.022273
0.999751,0.022327
0.999747,0.022499
0.999744,0.022628
0.999741,0.022772
0.999741,0.022778
0.999737,0.022942
0.999735,0.023008
0.999733,0.023111
0.999733,0.023113
0.999732,0.023156
0.999729,0.023278
0.999729,0.023284
0.999728,0.023313
0.999723,0.023545
0.999722,0.023599
0.999721,0.023606
0.999719,0.023715
0.999715,0.023881
0.999714,0.023900
0.999713,0.023951
0.999713,0.023954
0.999712,0.023985
0.999712,0.024005
0.999712,0.024016
0.999711,0.024021
0.999711,0.024037
0.999711,0.024041
0.999710,0.024075
